#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,75699.85,0.675,1,1
0,0,0,1,75701.003,1.153,0,1
1,0,0,1,75701.692,0.689,0,1
0,0,0,1,75702.859,1.167,0,1
1,0,0,1,75703.552,0.693,0,1
0,0,0,1,75704.726,1.174,0,1
1,0,0,1,75705.416,0.69,0,1
0,0,0,1,75706.573,1.157,0,0
1,0,0,1,75707.259,0.686,0,0
0,0,0,1,75708.403,1.144,0,0
1,0,0,1,75709.078,0.675,0,0
0,0,0,1,75710.207,1.129,0,0
1,0,0,1,75710.869,0.662,0,0
0,0,0,1,75711.972,1.103,0,0
1,0,0,1,75712.628,0.656,0,0
0,0,0,1,75713.719,1.091,0,0
1,0,0,1,75714.363,0.644,0,0
0,0,0,1,75715.445,1.082,0,0
1,0,0,1,75716.08,0.635,0,0
0,0,0,1,75717.148,1.068,0,0
1,0,0,1,75717.781,0.633,0,0
0,0,0,1,75718.844,1.063,0,0
1,0,0,1,75719.471,0.627,0,0
0,0,0,1,75720.533,1.062,0,0
1,0,0,1,75721.155,0.622,0,0
0,0,0,1,75722.207,1.052,0,0
1,0,0,1,75722.832,0.625,0,0
0,0,0,1,75723.885,1.053,0,0
1,0,0,1,75724.508,0.623,0,0
0,0,0,1,75725.566,1.058,0,0
1,0,0,1,75726.186,0.62,0,0
0,0,0,1,75727.239,1.053,0,0
1,0,0,1,75727.864,0.625,0,0
0,0,0,1,75728.922,1.058,0,0
1,0,0,1,75729.548,0.626,0,0
0,0,0,1,75730.613,1.065,0,0
1,0,0,1,75731.239,0.626,0,0
0,0,0,1,75732.3,1.061,0,0
1,0,0,1,75732.931,0.631,0,0
0,0,0,1,75734.001,1.07,0,0
1,0,0,1,75734.633,0.632,0,0
0,0,0,1,75735.712,1.079,0,0
1,0,0,1,75736.346,0.634,0,1
0,0,0,1,75737.424,1.078,0,1
1,0,0,1,75738.067,0.643,0,1
0,0,0,1,75739.156,1.089,0,1
1,0,0,1,75739.802,0.646,0,1
0,0,0,1,75740.906,1.104,0,1
1,0,0,1,75741.557,0.651,0,1
0,0,0,1,75742.666,1.109,0,1
1,0,0,1,75743.329,0.663,0,1
0,0,0,1,75744.457,1.128,0,1
1,0,0,1,75745.129,0.672,0,1
0,0,0,1,75746.28,1.151,0,1
1,0,0,1,75746.964,0.684,0,1
0,0,0,1,75748.132,1.168,0,1
1,0,0,1,75748.832,0.7,0,1
0,0,0,1,75750.031,1.199,0,1
1,0,0,1,75750.745,0.714,0,1
0,0,0,1,75751.979,1.234,0,1
1,0,0,1,75752.709,0.73,0,1
0,0,0,1,75753.962,1.253,1,1
1,0,0,1,75754.712,0.75,1,1
0,0,0,1,75755.988,1.276,1,1
1,0,0,1,75756.745,0.757,1,1
0,0,0,1,75758.031,1.286,1,0
1,0,0,1,75758.786,0.755,1,0
0,0,0,1,75760.054,1.268,1,0
1,0,0,1,75760.805,0.751,1,0
0,0,0,1,75762.057,1.252,1,0
1,0,0,1,75762.793,0.736,1,0
0,0,0,1,75764.024,1.231,1,0
1,0,0,1,75764.745,0.721,1,0
0,0,0,1,75765.943,1.198,1,0
1,0,0,1,75766.656,0.713,1,0
0,0,0,1,75767.837,1.181,1,0
1,0,0,1,75768.536,0.699,1,0
0,0,0,1,75769.706,1.17,1,0
1,0,0,1,75770.393,0.687,1,0
0,0,0,1,75771.543,1.15,1,0
1,0,0,1,75772.227,0.684,1,0
0,0,0,1,75773.371,1.144,1,0
1,0,0,1,75774.049,0.678,1,0
0,0,0,1,75775.191,1.142,1,0
1,0,0,1,75775.865,0.674,1,0
0,0,0,1,75776.996,1.131,1,0
1,0,0,1,75777.671,0.675,1,0
