#Firmware: console20250221 firmware 20250309@3679800073 proteus MINIMAL_PINS 7291
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,1.27567242179E8,0.943,1,1
0,0,0,1,1.27567243086E8,0.907,1,1
1,0,0,1,1.27567244033E8,0.947,1,0
0,0,0,1,1.27567244943E8,0.91,1,0
1,0,0,1,1.27567245888E8,0.945,1,0
0,0,0,1,1.27567246795E8,0.907,1,0
1,0,0,1,1.2756724774E8,0.945,1,0
0,0,0,1,1.2756724865E8,0.91,1,0
1,0,0,1,1.27567249595E8,0.945,1,0
0,0,0,1,1.27567250505E8,0.91,1,0
1,0,0,1,1.27567251451E8,0.946,1,0
0,0,0,1,1.27567252359E8,0.908,1,0
1,0,0,1,1.27567253304E8,0.945,1,0
0,0,0,1,1.27567254214E8,0.91,1,0
1,0,0,1,1.2756725516E8,0.946,1,0
0,0,0,1,1.2756725607E8,0.91,1,0
1,0,0,1,1.27567257011E8,0.941,1,0
0,0,0,1,1.27567257918E8,0.907,1,0
1,0,0,1,1.27567258858E8,0.94,1,0
0,0,0,1,1.27567259763E8,0.905,1,0
1,0,0,1,1.27567262019E8,2.256,1,0
0,0,0,1,1.27567263455E8,1.436,1,0
1,0,0,1,1.27567264382E8,0.927,1,0
0,0,0,1,1.27567265289E8,0.907,1,0
1,0,0,1,1.27567266222E8,0.933,1,0
0,0,0,1,1.27567267124E8,0.902,1,0
1,0,0,1,1.27567268059E8,0.935,1,0
0,0,0,1,1.27567268963E8,0.904,1,0
1,0,0,1,1.27567269902E8,0.939,1,0
0,0,0,1,1.27567270805E8,0.903,1,0
1,0,0,1,1.27567271743E8,0.938,1,0
0,0,0,1,1.27567272647E8,0.904,1,0
1,0,0,1,1.27567273586E8,0.939,1,1
0,0,0,1,1.27567274498E8,0.912,1,1
1,0,0,1,1.27567275443E8,0.945,0,1
1,0,1,1,1.2756727587E8,0.427,0,1
1,0,0,1,1.27567275872E8,0.002,0,1
0,0,0,1,1.27567276357E8,0.485,0,1
1,0,0,1,1.27567277302E8,0.945,0,0
0,0,0,1,1.27567278217E8,0.915,0,0
1,0,0,1,1.27567279164E8,0.947,0,0
0,0,0,1,1.27567280082E8,0.918,0,0
1,0,0,1,1.27567281028E8,0.946,0,0
0,0,0,1,1.27567281945E8,0.917,0,0
1,0,0,1,1.27567282889E8,0.944,0,0
